Fecha,AL30,ALUA,AUSO,BMA,BYMA,CEPU,CGPA2,COME,CVH,DICP,EDN,GGAL,LOMA,MIRG,MOLA,MOLI,MORI,PAMP,PR13,SUPV,TC23,TECO2,TGNO4,TGSU2,TRAN,TX26,TXAR,VALO,YPFD
11/4/2019,,15.85,106,197.05,299.5,35,22.5,2.97,198,888,37.45,105.7,93,278.5,210,37.5,1.72,41.15,450,51.35,,122,55.4,102.75,39.4,,14.1,5.6,632
10/4/2019,,16.45,106,206.25,305,35.3,22.7,3.01,204.75,921,37.8,108.7,93.95,280,212,37.5,1.73,42.5,456,51.25,120,123.8,54,103.7,39,,14.7,5.73,641.95
9/4/2019,,16.05,103,199.65,303.5,36.05,22.65,3.01,207,921,37.45,105.15,94.15,277.5,210.5,38,1.7,42.5,445,52.05,123,124.4,53.3,102.2,39.05,,14.05,5.66,637.05
8/4/2019,,17.05,103.5,206.4,310.5,38.3,23.35,3.08,209,935,39.85,110.6,94.6,290,218,38.3,1.7,44.65,465,55.55,123,124.5,57.5,109.9,41.2,,15,5.75,652.15
5/4/2019,,16.85,105,199.9,309,38.45,24,3.08,210.5,940,40.75,109.55,96.35,290,220,38.5,1.68,44.05,460,52.55,,123.5,58.7,106.65,41.8,,15.05,5.84,638.75
4/4/2019,,16.2,104.5,189.9,306.5,37.55,23.95,3.1,210,950,41.35,107.05,93.25,289.5,225,40,1.68,44,456.5,50.75,,122.05,59.2,107.05,41.95,,14.75,5.84,629.65
3/4/2019,,16.3,106,184.15,309,37,24.2,3.13,216.75,958,40.7,104.1,93.6,297,226.25,39.25,1.68,44.2,460.5,49.4,123,122.4,60.9,107.35,41.9,,14.75,5.85,614.7
2/4/2019,,16.85,109.75,200.75,320.5,39.1,25.45,3.22,228,953.5,41.5,108.6,95.4,307.5,225,39.1,1.77,45.9,470,52.5,124,125.7,62.6,115,44.55,,14.75,6.13,616.15
1/4/2019,,16.85,109.75,200.75,320.5,39.1,25.45,3.22,228,953.5,41.5,108.6,95.4,307.5,225,39.1,1.77,45.9,470,52.5,124,125.7,62.6,115,44.55,,14.75,6.13,616.15
29/3/2019,,17.25,112.5,198.75,322,39.85,26.8,3.32,223.75,943,43.1,110.7,97,311.5,222.75,39,1.75,48.1,458,53,,126.8,64.8,114.1,46.15,,15.6,6.21,610
28/3/2019,,16.5,113,192.4,315,39.1,26.9,3.28,228.25,937,43,108.85,95.6,310,218.25,38.3,1.74,47.35,460,53.85,,127,65.1,113,45.85,,15.05,6.23,595.4
27/3/2019,,16.75,111.75,188.05,306,38.5,26.4,3.09,219.75,939,42.5,106.6,95.1,293,220,38.1,1.69,45.75,466.9,52.95,,121.6,63.5,109.1,44,,14.7,6.09,591.1
26/3/2019,,16.4,114,195.45,313,40,27.2,3.12,218,955,44.15,107.95,95.4,301,220,38.4,1.73,46.7,460,53.4,126,127,64,111.05,44.55,,14.45,6.13,589.35
25/3/2019,,16.65,117,198.35,327.5,39.65,27.5,3.16,223.25,965,46.5,113.1,98.4,305,232,38.6,1.82,47.85,461.5,55.65,126.15,127.5,67,112.65,46.7,,14,6.25,580.15
22/3/2019,,16.8,117.5,194.7,324,38.7,28.2,3.19,226.25,966.5,46.5,108.5,94,305.5,232,38.5,1.85,48.2,462,55.25,,125,68.3,113.35,47.9,,14.1,6.13,577.75
21/3/2019,,16.65,119,209.95,326.5,39.55,29.1,3.32,232,985,49.6,115.4,96.5,312,222,40,1.9,50.8,466,58.6,126.05,126,67.8,117,49.8,,14.5,6.43,593.5
20/3/2019,,17.15,119,214.95,326.5,40.7,30.6,3.4,235.5,990,50.2,117.75,101,320.5,224,39.65,1.98,51.9,465,60.3,,126.5,67.3,118.95,50.5,,14.8,6.7,592.45
19/3/2019,,17.6,118,209.25,330.5,41,31.6,3.5,240,988,49.6,116.35,102.8,309.5,225,40,1.95,50.7,460.1,60.85,127,125.7,68.5,117.55,51.8,,15,6.78,577.95
18/3/2019,,17.75,119,207,333.5,42.5,32,3.32,238.5,990,50.8,117.8,99.9,319.5,227,40.5,1.95,52.6,460,64.05,,124.15,70.2,121.05,53.4,,15.5,6.79,584.9
15/3/2019,,18.15,120,199.15,332.5,40.4,31.8,3.33,236.25,990,50.55,113.3,101.05,334,228,40,1.93,49.55,470,61.1,,124.55,69.9,116.65,52.5,,15,6.74,576.85
14/3/2019,,17.95,116.5,191.7,332.5,39.15,31.1,3.32,233.25,975,49.65,111.35,97.65,337.5,227,40,1.87,48.85,461.5,59.95,,123.9,69.5,115.5,51.7,,14.85,6.78,571.5
13/3/2019,,17.8,117.5,193.55,335.5,39.4,30,3.34,238,955,51.45,113.65,99.5,336,234,40.65,1.9,50.7,458,61.55,,126.1,70.1,117.3,52.1,,14.6,6.85,576.1
12/3/2019,,18.2,118,189.1,332.5,39.8,31,3.26,243,947,52.2,111.8,99.1,342.5,230,40.2,1.85,49.65,463,62,,127,69.4,116.75,51.9,,14.25,6.84,568
11/3/2019,,18.05,118.75,196.7,332.5,38.95,31.5,3.18,243,946,51.75,113.5,100.3,348.5,230,39.9,1.8,50.6,467,62.95,129,125.2,69.1,119.95,52.3,,13.85,6.54,560.7
8/3/2019,,17.9,113.75,183.7,328.5,40.05,32,3.19,240,958,51.3,110.25,96.95,360.5,230,40,1.77,50.1,473,63.5,,121.4,69.5,111.5,51,,13.7,6.37,535.9
7/3/2019,,18.5,113.75,184.95,328.5,40.05,32,3.18,248,958,51.25,109.1,90.35,361.5,230,40,1.77,50.1,473,63.5,,125.9,69.5,111.5,50.6,,13.9,6.24,541.95
6/3/2019,,18.35,116,178.05,335.5,38.9,31.5,3.16,250.5,965,50.4,108.75,90.1,367.5,225,39.5,1.77,47.55,469,61.45,,118.2,65.4,106.65,50.9,,14.1,6.3,502.25
4/3/2019,,18.85,119,187.4,347.5,39.2,33,3.25,253,977,50.4,117.4,87.95,377,229,39.5,1.82,49.1,468,67,129,117.1,69,111.5,54,,14.55,6.76,550.15
1/3/2019,,18.85,119,187.4,347.5,39.2,33,3.25,253,977,50.4,117.4,87.95,377,229,39.5,1.82,49.1,468,67,129,117.1,69,111.5,54,,14.55,6.76,550.15
28/2/2019,,18.7,120,196.7,356,39.8,32.4,3.29,258.5,985,50.25,120.8,87.6,371.5,230,39.9,1.84,50.75,472.75,69,,116.95,70.8,114.5,55,,14.6,6.91,554.2
27/2/2019,,18.85,120,207.7,365,39.8,33,3.35,265,985,50,124.45,89,370.5,229,39.9,1.86,51.05,467,72.75,,117,72.2,116.5,55,,14.7,7,561
26/2/2019,,18.95,120.5,207.85,368,40.65,32.4,3.37,266,980.5,52,129.75,90.25,368,232,40,1.87,53.25,467,76,,118.9,71.8,119.8,55.4,,15,7.12,567.2
25/2/2019,,19.15,121,206.4,371.5,41.45,33,3.38,271.5,974.5,52.6,131.5,90.85,367.5,236.5,41,1.89,53.45,470,75.65,,118.4,71.8,122.35,55.5,,15.2,7.11,578.15
22/2/2019,,18.95,121,211.55,366.5,41.5,33.4,3.41,275,971,52.9,131.85,91.85,370,245,41,1.9,53.75,460,77.7,,121.5,71.5,119.4,55.7,,15.35,7.09,592.35
21/2/2019,,18.75,120,203.1,365,40.1,33,3.39,269.5,967,51.75,127.8,88.3,370,250,41.4,1.9,53.25,466,74.4,,121.95,67.8,113.75,54.5,,15.1,7.11,578.4
20/2/2019,,19.4,119.75,204.9,366.5,40.05,33,3.4,270,975,53.4,131,87.25,378.5,254,42.5,1.9,55.5,465,77.3,,119.05,67.2,116.9,55.2,,15.35,6.84,588.5
19/2/2019,,19.55,120,205.2,377,40.25,33.3,3.43,271,993,52.65,128.55,86.4,383.5,260,43,1.9,54.1,470.5,77.7,,119,67.5,115.05,56,,16.05,6.79,580.9
18/2/2019,,20,121,217.1,385.5,40.9,33.6,3.51,276.5,996,54.05,134,89.05,387,265,44,1.95,56.9,471.5,81.25,127.1,124.95,69.2,120.8,57.7,,16.6,7.06,594.1
15/2/2019,,19,123,220.6,386,41.65,33.9,3.5,270,998,55,134.8,90.65,394.5,265,42,1.94,57.75,471,81.5,,123.75,69.4,122.3,58.5,,15.8,6.68,603.45
14/2/2019,,18.3,123.5,221.55,386.5,42.2,34.45,3.57,275,1004,55.4,136.15,90.2,384.5,260,43,1.99,57.75,469,81.9,,124.1,69.5,123.95,58.8,,15.05,6.23,605.2
13/2/2019,,18.35,120,216.05,386.5,42.1,34.45,3.44,275,1002.5,55.1,135.15,87.8,393,260,42.6,1.98,57.8,467.9,81.5,129,122.9,69.1,123.5,59.3,,15.1,6.14,599.55
12/2/2019,,18.65,123.25,223.5,387.5,42.65,33,3.45,282.5,1002.5,55.9,140.3,91.1,398,262,43.5,1.97,58.55,475.75,83.95,,124.45,69.6,126.9,59.9,,15.2,6.12,605.55
11/2/2019,,18.3,119.5,217.9,385,41.95,34.65,3.44,281,999.5,56.5,138.45,91.3,393,259,42.3,1.93,58.9,471.5,81.85,128.9,122.2,69.1,125.3,59.6,,15.35,6,584.6
8/2/2019,,18.55,119,216.95,387.5,40.45,33.95,3.42,274.5,993.5,55.95,136.05,89.6,383.5,260,42.15,1.97,55.45,469,82.35,,122.2,68.2,119.25,59.5,,15.45,6.04,591.45
7/2/2019,,18.25,120,213.15,377,40.3,32,3.37,267,991.5,54.25,131.05,91.05,366,262,41.95,1.98,54.4,471,79.3,,119.65,66.8,118.6,57.2,,15.35,5.9,581.9
6/2/2019,,18.2,120,216.05,379.5,42.25,34,3.43,275.5,989,54.3,134.85,94,367.5,253,42.5,1.98,55.6,471.5,81.05,127,118.5,68.7,122.25,59.3,,15.2,6.09,604.6
5/2/2019,,18.45,123.5,223.6,384.5,42,36.5,3.51,283,984.5,54.15,139,96,373,258,42.9,1.96,55.9,471.8,84.6,127,123.35,70,125.45,59.7,,15.15,6.25,613.1
4/2/2019,,18.55,126.5,222.65,374,41.75,36.5,3.53,288.5,982,54,137.55,95.95,376.5,260,43.1,1.99,53.1,463,84.15,,123.05,71.3,123.45,58.7,,15.15,6.18,615.65
1/2/2019,,19.1,126,216,377.5,39.8,36.5,3.55,286.5,980,54.9,134.05,94.85,384.5,246,44.2,1.9,53.25,469,79.6,,124.35,69.5,124.45,58.9,,15.5,6.15,614.75
31/1/2019,,19.05,128,214.5,382.5,38.45,37,3.47,274,978,53.5,135.35,93.8,384.5,245,43.5,1.9,53.25,467,77.7,124.5,123.8,66.7,125.85,57.1,,15.15,6.16,606.3
30/1/2019,,19.25,126.75,214.85,381,38.1,36.45,3.39,267.5,957,53.2,132.5,95.5,386,245,43.5,1.89,53.3,457,77.15,122.25,123.6,65.9,125.6,57.1,,15.05,6.11,595.55
29/1/2019,,18.6,126,215.45,370.5,38,36,3.4,263,935,52.55,130.7,92.95,383.5,240,44,1.86,52.55,450,74.05,,123.65,64.7,123.85,56.5,,15.15,6.09,589
28/1/2019,,17.8,125,205.7,377,36.8,36.35,3.37,257.5,925,52,130.95,92.45,384,,42.5,1.86,51.55,449.9,72.7,,121,63,122,55.6,,14.85,6.04,567.7
25/1/2019,,18.4,123.25,205.4,380,37.5,36,3.47,262.5,929,50.8,126.9,92.7,393.5,235,42.1,1.89,51.5,448,69.55,116.5,121,63.7,121.15,56.7,,15.15,6.15,575.45
24/1/2019,,18.45,120,204.6,386,37.65,36.9,3.55,268,926.5,50.95,124.9,91.7,400,240,43.45,1.84,52.6,450,70.25,116,122.1,65.1,123.4,57.1,,15.25,6.22,591.95
23/1/2019,,18.5,118,206.35,383.5,36.85,36.7,3.57,268,926.7,50.7,127.7,91.65,395,246,45,1.85,52.35,448,69.85,117,120.4,65.4,123.35,56.5,,15.2,5.94,567.45
22/1/2019,,18.35,120,196.5,382.5,36.15,36.5,3.55,267.5,922,50.4,120.85,93.2,379,232.5,39.1,1.88,52.05,446.5,68,116,122.05,64,122,55.8,,14.85,5.85,572.15
21/1/2019,,18.6,121.75,205.6,390.5,38.2,37.4,3.71,272.5,921,51.7,125.45,93,399,230,38.3,1.87,53.7,444.9,72.85,,122,66.4,124.05,56.2,,15.2,6.05,596.5
18/1/2019,,18.25,121.75,203.35,386,38.45,37.5,3.69,277,933.4,51.7,126,95.35,384.5,230,39.3,1.85,54,441.9,71.5,116,123.3,65.2,124.8,56.1,,15.05,5.97,578.25
17/1/2019,,18.05,121,194.9,379.5,38.2,37.5,3.58,263,919,51.95,119.15,93.35,370.5,225,40,1.85,53.8,436.9,69.85,,125,66,124.8,55.5,,15.05,5.76,563.25
16/1/2019,,18.05,120,190.55,379.5,38.4,37.5,3.4,266,919,52.05,119.5,94.4,370,220,40.7,1.84,53.8,434,69.85,,122.7,66,122.9,55,,15.25,5.7,554.35
15/1/2019,,17.8,122.25,196.1,377.5,37.6,36.35,3.35,252,912,50.2,117.5,92.15,366,223,39,1.85,53.2,426,69.6,,119.5,64.9,120,53.9,,15.05,5.61,532.35
14/1/2019,,17.9,122.25,197.8,371,37.55,35.25,3.43,257.5,901,51.2,118.35,94.9,362.5,230,39.1,1.83,53,425,70.6,,118.3,65.1,118.85,54,,15.75,5.58,536.6
11/1/2019,,18.45,123,194.1,365,37.15,32.6,3.5,263,904,51.4,120.2,93.5,364.5,237,40,1.85,53.35,419,71.3,110,118.2,63.6,118.35,52.9,,15.75,5.5,549.7
10/1/2019,,18.9,124,194.5,367.5,37.6,31.5,3.5,265.5,903,51.5,123.7,96.6,350,239,40,1.9,53.5,428,71.35,,119.95,63,118.4,53.3,,15.9,5.54,535.2
9/1/2019,,19.05,124,187.5,369.5,36.4,30.95,3.51,260,890,51.6,120.5,94,353,231,39.5,1.92,55.3,423,68.6,,117,62.7,118,51.4,,15.4,5.6,538.5
8/1/2019,,18.7,124,184,366,34.2,30.45,3.51,245.75,883,50.5,116.5,90,345,230,40.25,1.9,53.8,420.5,65.6,,115,61.3,114.5,50.4,,15.2,5.54,536.5
7/1/2019,,18.3,122.75,187.5,372.5,34.5,30.5,3.5,250,887,50.4,117.5,84.9,347.5,230,40,1.92,52.9,420,67.3,110,110.5,61.3,117.25,49.55,,14.95,5.44,539
4/1/2019,,17.6,121.4,174.2,363.7,34.8,30.75,3.46,252.5,885,50.55,113.95,82.4,352.4,230,39.95,1.92,52.95,416,66.3,,115.8,58.15,116.5,48.6,,14.7,5.27,538.55
3/1/2019,,17.5,119.4,168,364.65,34.25,30,3.31,239.8,899.5,49.6,107.9,79.5,341,208.5,37.2,1.87,50.05,415,63.5,,111.6,55.1,108.8,47.3,,13.85,5.1,518.5
2/1/2019,,17.25,121,166.25,370.3,34.45,31,3.4,242.9,875,51.8,106.95,81.75,355.75,212,38,1.9,50.15,412,64.6,,116,56.55,111.15,47,,13.7,5.18,513.6
1/1/2019,,17.3,119.85,163.95,378.4,33.3,30.35,3.34,238.45,874.5,50.95,103.3,80.5,355.5,213,37,1.87,46.75,410,63.3,110,119,56.55,109.65,45.05,,13.2,5.27,502.15
31/12/2018,,17.3,119.85,163.95,378.4,33.3,30.35,3.34,238.45,874.5,50.95,103.3,80.5,355.5,213,37,1.87,46.75,410,63.3,110,119,56.55,109.65,45.05,,13.2,5.27,502.15
28/12/2018,,17.3,119.85,163.95,378.4,33.3,30.35,3.34,238.45,874.5,50.95,103.3,80.5,355.5,213,37,1.87,46.75,410,63.3,110,119,56.55,109.65,45.05,,13.2,5.27,502.15
27/12/2018,,18.1,116.85,154.25,352.25,33,29.95,3.32,240,855,50.8,100.5,75,334,214,36.65,1.82,46.15,405,60.45,,113,57.05,105.55,44.8,,13.25,4.98,502.1
26/12/2018,,17.6,113.95,144.4,341.4,32.3,29.9,3.21,238.8,875,48.05,95.5,73.65,314.3,213,36.75,1.8,44.85,405,55.95,,107.9,55.05,104.45,43,,12.85,4.97,500
25/12/2018,,17.6,112.5,141.8,340.75,32.7,29.9,3.25,232.75,884.9,47.3,96.45,73.1,305.25,210,37.5,1.79,46.4,405,56.8,110,112.5,55.55,105.65,43,,12.95,5.05,476.6
24/12/2018,,17.6,112.5,141.8,340.75,32.7,29.9,3.25,232.75,884.9,47.3,96.45,73.1,305.25,210,37.5,1.79,46.4,405,56.8,110,112.5,55.55,105.65,43,,12.95,5.05,476.6
21/12/2018,,17.6,112.5,141.8,340.75,32.7,29.9,3.25,232.75,884.9,47.3,96.45,73.1,305.25,210,37.5,1.79,46.4,405,56.8,110,112.5,55.55,105.65,43,,12.95,5.05,476.6
20/12/2018,,17.9,113.35,146.65,339.75,33.1,30,3.36,237.65,886.5,48.15,100.65,74.85,319.5,235,38,1.82,46.4,407.5,60.2,109,112,56.3,109.05,43.55,,13.3,5.07,495.3
19/12/2018,,18.25,113.95,153.1,343.05,33.55,30.75,3.37,241.85,876,49.75,102.6,75,322.5,236,37.3,1.89,49.6,406.75,61.8,109,116.3,57,113.25,47.85,,13.25,5.09,505.6
18/12/2018,,18,113,151.9,343.95,32.95,30.95,3.37,245.25,865,50.55,100.1,75,321.05,236,37.8,1.9,49.1,407,61.2,,121,57.55,113.75,48.15,,13.2,5.1,506.85
17/12/2018,,17.8,113,148.25,353,33,31.8,3.35,247.3,855,50.65,98,76.9,323.75,225,38.6,1.9,48.75,408,61.7,,118.5,57.7,115.7,46.65,,13.55,5.19,523.75
14/12/2018,,17.5,114.75,160.4,361.2,34.45,32.85,3.38,261.45,852,50.7,105.8,77.25,332.65,231,38.8,1.93,51.35,406,65.9,,124.05,58,118.05,47.15,,13.95,5.33,550.05
13/12/2018,,17.7,114.85,159.25,360,35.05,31.4,3.46,260.35,851,50.1,104.85,76,328.8,232,38.3,1.92,51.35,406,65.35,,124,56.8,119,46.55,,13.9,5.45,540
12/12/2018,,17.55,114,157.75,363.3,34.75,31.9,3.5,261.9,846,50.65,105.75,79.7,343.8,240,39.5,1.95,50.95,413,66.75,,125,56.25,119.95,45.35,,13.7,5.46,540.15
11/12/2018,,17.85,115.85,158.05,358.2,34.6,32.5,3.47,258.55,833,49.8,105.9,75.8,339.8,245,40,1.92,50.95,413,66.9,,127,54.65,119,44.7,,13.45,5.39,539.75
10/12/2018,,18.05,118,156.2,357.3,34.95,32.9,3.57,254.6,838,49.15,101.15,74,341.8,248,40.4,2,51.3,415,65.5,,123.95,55,117.9,44.9,,13.4,5.5,551.75
7/12/2018,,18.15,121,162,366.45,36.05,33.9,3.67,261.75,842,49.5,103.6,74,349,252,40,1.97,53,415,66.85,,124,55.7,121.75,46.2,,13.9,5.61,561.15
6/12/2018,,18.4,121.5,167.4,361.1,37.3,34.5,3.7,262.25,840,49.6,104.6,78.5,358.65,252,40,2,55.05,413.55,68.35,,130.8,54.5,126.3,46.65,,14.05,5.62,572.3
5/12/2018,,18.5,137.3,166.95,367.55,35.7,33.9,3.44,269.95,849,49.9,101.35,79,344.55,255,40.6,2,53.3,415,66.75,,125.6,53.25,121.1,46.7,,14.3,5.56,590.3
4/12/2018,,18.7,137.5,169.75,364.95,36.35,34.7,3.42,267.85,850,48.55,102.8,80,324.8,258,41,1.95,54.7,415.5,67,,125,53,120.35,46.4,,14.85,5.62,585.75
3/12/2018,,19,137.7,169.9,367.2,35.7,35,3.43,268.3,853,48.7,103.25,79.2,326.05,255,41.5,1.96,54.75,415.35,66.1,,125.5,52,116.8,45.5,,15.15,5.66,572.25
29/11/2018,,19,137,169.85,360.15,35.3,34,3.46,265.65,858,48.15,101.9,78,306.4,,42,1.95,53.75,415,66.5,,129.9,51.4,115.45,44.05,,14.85,5.65,567.15
28/11/2018,,18.65,133,167.8,348.6,34.95,34,3.39,262.75,855,47.8,99.8,81,300.05,240,40.8,1.95,50.95,418,65.95,,134,50.05,113.7,43.4,,14.6,5.57,579.35
27/11/2018,,18.5,133,172.15,339.55,35.65,34,3.37,265,855,47.55,97.2,82.3,299.7,240,41,2,51.25,416,64.4,,135,49.5,110.65,42.65,,14.65,5.65,562.85
26/11/2018,,18.75,133.5,171.15,349.35,35.65,35,3.41,268.2,860,46.55,97.85,83,304.4,265,42,2.04,51.2,418,66.9,,136,49.6,114.65,42.35,,15.25,5.57,570.15
23/11/2018,,19.1,134,171.7,355.05,34.6,35,3.37,267.4,871.9,46.1,97.3,75.5,306.85,265,42,2,47.95,417,66.75,,120,49.6,110.95,41.9,,15.35,5.67,560.25
22/11/2018,,18.5,133.75,170,357.1,34.7,33.9,3.37,269.9,859,46.55,93.2,73.8,309.45,245,41.9,2,46.9,417.05,64.7,,120,49.8,111.15,42.15,,15.1,5.46,549.1
21/11/2018,,18.05,128.7,168.85,355.95,34.65,34.5,3.41,273,868,47.4,93.45,76.05,311.55,254,40,2,48,415.25,64.75,,123.4,49.4,110.9,42.4,,15.05,5.38,547.2
20/11/2018,,18.4,127.5,159.8,356.25,34.1,34.95,3.38,265.05,860,46.6,91.3,76.9,307,264,40,2,46.25,417.75,62.9,,123.9,49.65,110.15,41.8,,15.5,5.34,540
16/11/2018,,18.6,129.5,170.85,378,36.8,36,3.56,276.1,856.5,45.45,96.1,84.95,316.3,274,43,2.05,49.5,419,63.1,,126,51,114.5,43.95,,15.65,5.53,574.05
15/11/2018,,18,129,164.2,372.8,36.2,37,3.45,275.75,864,44.2,93.8,80.1,312.55,275,43.8,2.06,48.85,430,60.75,,124.1,51.05,111.8,42.75,,15.4,5.4,574.05
14/11/2018,,17.95,127.5,158.5,364.45,33.95,35.25,3.44,270.6,868,41.55,88.95,75.4,302.75,280,41,2.1,47,421,58.3,,126,49.75,107.35,41.25,,14.7,5.35,550
13/11/2018,,17.95,125,151.3,363.35,34.1,36,3.4,260.85,882.5,40.25,85.05,75.5,296,270,41.25,2.1,44.2,421,55.55,,123,47.6,103.55,40.9,,14.7,5.18,535.65
12/11/2018,,18.1,125.8,152.05,357.95,35.8,37,3.44,270.5,884,41.5,87.9,73.1,307,240,41,2.15,47.65,433,58.15,109,121.5,49.3,108.9,41.5,,14.75,5.11,562.75
9/11/2018,,18.2,129.5,155.4,363.05,36.9,37.8,3.51,281.95,887,40.85,90.25,78.2,319.95,239,42.95,2.19,49.35,433,59.25,,126.25,48.95,108,42.65,,15.25,5.21,545.55
8/11/2018,,18.65,128,158.25,382.9,37.8,38.5,3.42,293.75,891,42.55,94.05,76.55,338.2,240,43.05,2.16,50,433.95,60.3,,132,51.5,110.7,44.5,,15.55,5.42,561.7
7/11/2018,,19.1,124,160.4,390.15,37.6,38.7,3.54,303.9,896,44.05,95.9,77,339.95,236,43.05,2.2,50.15,428.55,62.5,,134.05,52.5,111.85,45.85,,15.9,5.53,579.55
6/11/2018,,18.65,119.5,162.55,386.25,35.8,38.8,3.49,297.85,896,43.25,93.65,78,342.9,235,42.95,2.18,50.95,430,60.35,,132.5,51.7,110.15,42.95,,15.85,5.24,575.15
5/11/2018,,18.55,115.85,169.5,373.1,36.2,38.5,3.5,298,900,44.55,96.1,77.5,342.15,230,42.95,2.18,51.25,433.5,62.95,114,132.5,52.55,110.8,42.8,,15.95,5.22,577.95
2/11/2018,,18.45,111.75,171.8,352.1,36.85,38.5,3.6,299.75,907,43.65,95.85,75.4,347.85,240,43.85,2.14,51.05,434,64.55,,132.5,52.2,109.75,43.75,,16.45,5.3,566.05
1/11/2018,,18.4,109.85,175.05,345.05,35.85,39,3.72,301.05,890.2,42.75,95.45,72,341.55,235,43.05,2.02,50.65,435,64.7,,134.1,53,108.3,43.55,,16.15,5.3,564.65
31/10/2018,,18.45,102.3,159.35,336.3,34.05,37.95,3.56,288.65,874,40.5,83.25,64,316,235,43,1.99,47.7,429,58.9,106,129.9,50.3,103.95,40.45,,15.6,5.06,541.85
30/10/2018,,18,97,158.85,339.45,33.05,38,3.5,284.75,874,40.05,84.2,61.4,316.95,248,43.05,2.02,46,429,59.75,,129.1,50.2,101,40.45,,14.3,5.06,547.95
29/10/2018,,17.2,96,154.9,337.25,32.55,38,3.49,286.4,866,38.95,82.7,61,317,260,43,2.05,45.55,430,59.25,105.5,127.5,48.9,98.25,39.5,,14.15,5.01,550.2
26/10/2018,,18.2,97,157.35,343.8,33.05,37.9,3.51,285,856,39.5,84.95,62.5,324.35,269.95,43.95,2.04,44.5,425,58.2,,128,49.5,100.85,40.4,,14.4,5.14,554.95
25/10/2018,,18.4,98.5,156.6,343.5,32.95,37.9,3.62,284.4,853,40.5,86.85,64.25,322.65,272,43,2.04,44.05,424,58,,123.5,50.3,100.65,40.75,,14.55,5.26,538.9
24/10/2018,,18.65,97,147.25,336.85,32.85,35.5,3.53,258.3,850,39.05,82.75,61,307.9,274,43.5,1.95,43.2,430,52,,122.9,47.8,98.25,39.05,,14.45,5.11,499.9
23/10/2018,,18.7,94,140.5,341.35,32.85,36,3.5,269.6,850,40.25,83.05,60.75,295.85,275,44,1.95,43.15,426,52.1,105,124,50.35,99.45,40,,14.45,5.17,516.3
22/10/2018,,19,94,139.35,338,33.35,36.75,3.53,279.5,851,41.15,83.4,60.5,304.95,279.5,44.05,1.99,44,430,51,,124.6,52.3,100.65,40.3,,14.55,5.13,519.6
19/10/2018,,19,94.6,137.7,342.65,33.1,36.75,3.56,287.1,841,41.5,84.15,60.95,311.45,285,44.25,1.97,44.05,430,51.4,,126.5,53.8,102.5,41.15,,14.7,5.05,529.45
18/10/2018,,18.45,95,134.35,338.6,32.65,37.4,3.62,286.1,830,39.6,82.8,60.5,308.85,278,44,1.94,43.05,428,51.5,,128,52.95,104.15,40.65,,14.3,5.11,528.85
17/10/2018,,18.9,97.5,135.5,338.1,33.2,37.4,3.69,291.1,836.5,41,83.8,60.5,311.95,278.8,45,1.99,43.7,433.7,51.4,106.5,129.3,53.3,103.5,41.55,,14.3,5.14,530.35
16/10/2018,,19.1,95,141.3,340,33.85,38.5,3.73,296,834,41.95,87.95,63,320.95,285,45.05,2,45.7,433,53.95,106.5,130,55,105,43.95,,14.6,5.22,530.4
12/10/2018,,19.15,94.75,148.1,339.05,34.1,38.75,3.72,284.25,826,41.8,91.4,61.45,317.9,285,48,2.1,44.85,424,54.7,105.5,132,53.8,100.65,43.9,,14.6,5.3,546.65
11/10/2018,,18.85,92.85,133.55,334.5,32.75,36.15,3.59,259.9,821,38.6,79.35,57.8,301.1,280,45,1.99,42.05,415,48.7,107,130,47.85,96.6,38.65,,14.2,5.02,522.65
10/10/2018,,19.95,96.25,135.95,354.95,33.4,37.4,3.66,265.8,815,40,82.65,58.5,309.6,294,45,2.04,43.7,420,50.15,,134.2,50,99.6,40.55,,14.25,5.1,544.2
9/10/2018,,19.95,99.5,144.4,355.35,33.9,40,3.82,273.95,818,40.05,87.35,58.65,313.55,300,45.5,2.1,44.9,422,53.25,106,137,52.6,102,41.85,,14.5,5.23,568.1
8/10/2018,,20.9,102,156,355.3,34,40,3.88,286.4,818,41.5,92.95,61,332.35,310,48,2.2,46.05,426.5,55.35,,139.5,55.95,108.15,43.35,,14.9,5.5,569.95
5/10/2018,,21,104,155.1,345.65,34.65,42,3.85,282.75,805,42.4,91.4,55.55,342.2,315,49,2.11,45.95,424,56.3,,136,58,105.55,43.95,,14.9,5.6,547.2
4/10/2018,,21.55,104.5,156.35,360,36.6,43,4,294.6,812,43.9,94.8,63.05,359.05,310,50,2.08,46,424,58.9,,140,58.25,105.15,44.6,,15.2,5.41,572.2
3/10/2018,,21.6,105.9,165.85,360.45,39.8,46,4.18,301.7,826,47.35,101.4,68.2,378,305,50,2.25,48.7,425,62.85,,140,62.05,110.5,47.2,,15.95,5.65,592.45
2/10/2018,,20.9,104,168.9,360.35,40.7,47,4.38,316.9,811,49.2,105.9,69.8,383.3,300,52,2.27,48.8,418,64.35,107,139,63.9,111.65,48.75,,16,5.97,598.2
1/10/2018,,21.75,103.8,166.4,361.25,40.6,47.7,4.43,324.15,789,49.75,101.75,67.85,364.85,297,50.9,2.28,50.55,411.5,63.95,,139.6,65.75,116.6,47.05,,16.85,5.93,600.55
